,teamNumber,nameShort,location,latitude,longitude
837,2499,Industrial Revolution,"Hibbing, Minnesota",47.427155,-92.937689
700,2500,Herobotics,"Minneapolis, Minnesota",44.9772995,-93.2654692
839,2501,Bionic Polars,"North St. Paul, Minnesota",45.0122571,-92.9922512
840,2502,Talon Robotics,"Eden Prairie, Minnesota",44.8546856,-93.470786
841,2503,Warrior Robotics,"Brainerd , Minnesota",46.3580221,-94.2008288
173,2504,The Governors,"Honolulu, Hawaii",21.304547,-157.855676
843,2506,Saber Robotics,"Franklin, Wisconsin",42.888627,-88.0384195
844,2508,Armada,"Stillwater, Minnesota",45.0564041,-92.8134982
845,2509,Tigerbots,"Hutchinson , Minnesota",44.8877401,-94.3697057
846,2511,Cougars,"Lakeville, Minnesota",44.650051,-93.2432791
847,2512,Duluth East Daredevils,"Duluth, Minnesota",46.7729322,-92.1251218
700,2513,T.E.R.T.O.L.A.,"Minneapolis, Minnesota",44.9772995,-93.2654692
849,2515,TigerBots,"nan, Marshall, Minnesota",45.7355301,-97.0370021
850,2518,Spartans,"Inver Grove Heights, Minnesota",44.8479039,-93.0428119
851,2521,SERT,"Eugene, Oregon",44.0505054,-123.0950506
852,2522,Royal Robotics,"Lynnwood, Washington",47.8278656,-122.3053932
853,2523,Tech Storm,"St. Johnsbury , Vermont",44.4193414,-72.015543
754,2525,The pHalcons,"Plymouth, Minnesota",45.0065149,-93.46651
855,2526,Crimson Robotics,"Maple Grove, Minnesota",45.0984983,-93.4419222
856,2528,RoboDoves,"nan, Baltimore, Maryland",39.2549122,-76.6836589
810,2529,Robohawks,"St. Paul, Minnesota",44.9497487,-93.0931028
858,2530,Inconceivable,"Rochester, Minnesota",44.0234387,-92.4630182
859,2531,RoboHawks,"Chaska, Minnesota",44.7894072,-93.6021791
