,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
777,2220,3M/Thomson Reuters/Skyline Exhibits/Blanda/AgriBank&Eagan Senior High,Blue Twilight ,Eagan,Minnesota,USA,2007,,,Eagan Senior High,,CMPMO
778,2221,"RoboDawgs Booster Club/Bentley Software/DW Bryant Consulting, LLC/Floor It/Classy Hair & Wigs/Huntington Learning Center/Big Easy Comics, LLC./Pilant Court Reporting, LTD./Rabalias Unland Attorneys/Anne and Richard Authement/The Bosman Family/George Newton IV&Fontainebleau High School",FHS Robodawgs,Mandeville ,Louisiana,USA,2007,,,Fontainebleau High School,,CMPTX
779,2224,Johnson Controls Inc./Renaissance High School-Detroit Public Schools/FIRST in Michigan/MEZ- University of Michigan/Ford Motor Company  & Renaissance High School,RoboPhoenix,Detroit,Michigan,USA,2007,,FIM,Renaissance High School,,CMPMO
780,2225,"Caterpillar, Inc. / The Boeing Company & SECONDARY TECHNICAL EDUC. PROG. & CHAMPLIN PARK SENIOR HIGH",R.U.S.T,Anoka,Minnesota,USA,2007,,,Secondary Technical Educ. Prog. & Champlin Park Senior High,,CMPMO
781,2227,Medtronic/Fridley High School & Fridley Senior High,Tigers,Fridley,Minnesota,USA,2007,,,Fridley Senior High,,CMPMO
782,2228,General Motors/Xerox&Honeoye Falls-Lima Senior High School&Rush-Henrietta Senior High School,CougarTech,Honeoye Falls,New York,USA,2007,,,Honeoye Falls-Lima Senior High School & Rush-Henrietta Senior High School,,CMPMO
785,2232,"Pentair, Inc./Solidworks/Federal Premium Ammunition/Life Fitness/Commercial Mechanical Maintenance/Anoka Kiwanis/Pearle Vision Elk River&Anoka Senior High",Deus ex Machina,Anoka,Minnesota,USA,2007,,,Anoka Senior High,,CMPMO
786,2234,the Episcopal Academy,Alternating Current,Newtown Square,Pennsylvania,USA,2007,,MAR,the Episcopal Academy,,CMPMO
787,2239,Medtronic & 270 Hopkins Is,Technocrats,Hopkins,Minnesota,USA,2007,,,270 Hopkins Is,,CMPMO
788,2240,Mathnasium/Leidos/Comcast/Ball Aerospace & Technologies Corp./Lockheed Martin/F5 Networks & Denver School of Science and Technology,Brute Force,Denver,Colorado,USA,2007,,,Denver School of Science and Technology,,CMPTX
789,2246,Lewiston Lodge/Professional Foot & Ankle Associates/Treetops Resort/PIE&G&Johannesburg-Lewiston High School,The Army of Sum,Johannesburg,Michigan,USA,2007,,FIM,Johannesburg-Lewiston High School,,CMPMO
790,2252,"NASA/NASA Plum Brook Station/Sierra Lobo, Inc./Bettcher Industries/Riley Contracting/Schlessman Seed Co. & Ehove Career Center",The Mavericks,Milan,Ohio,USA,2007,,,Ehove Career Center,,CMPMO
791,2259,Medtronic & Fred N Thomas Career Education Center,1/4 Twenties,Denver,Colorado,USA,2007,,,Fred N Thomas Career Education Center,,CMPTX
792,2261,Ball Aerospace & Technologies Corp/Seagate Corp./IBM/Front Range Engineering&Casa de la Esperanza Learning Center,Casa Robotics,Longmont,Colorado,USA,2007,,,Casa de la Esperanza Learning Center,,CMPTX
793,2262,NASA/Mathworks/ABBESS/Harbor Freight/C SPACE & Holliston High,Robo-Panthers,Holliston,Massachusetts,USA,2007,,NE,Holliston High,,CMPMO
794,2264,Boston Scientific & Wayzata High,Wayzata Robotics,Plymouth,Minnesota,USA,2007,,,Wayzata High,,CMPMO
795,2265,"The Alumni Association of The Bronx High School  of Science/ConEdison/Bloomberg/Evernote/Solon E. Summerfield Foundation, Inc. & Bronx High School of Science",Fe Maidens,Bronx,New York,USA,2007,,,Bronx High School of Science,,CMPMO
797,2333,Bartlett Foundation/DoD STEM&Sapulpa Hs,S.C.R.E.E.C.H.,Sapulpa,Oklahoma,USA,2008,,,Sapulpa Hs,,CMPTX
798,2335,Shawnee Mission East High,Sargon,Prairie Village,Kansas,USA,2008,,,Shawnee Mission East High,,CMPMO
799,2337,"General Motors / Premier Tooling Systems / The Chrysler Foundation / Davison Tool & Engineering, L.L.C. / Michigan Department of Education / UnyPOS Manufacturing / The Robot Space / Kettering University & Grand Blanc Community High School",EngiNERDs,Grand Blanc,Michigan,USA,2008,,FIM,Grand Blanc Community High School,,CMPMO
800,2338,Caterpillar Inc./Navistar International/TE Connectivity/School District 308&Oswego High School&Oswego East High School,Gear It Forward,Oswego,Illinois,USA,2008,,,Oswego High School & Oswego East High School,,CMPMO
801,2340,Xerox Corporation & OUR LADY OF MERCY HIGH SCHOOL,Xcentrics,Rochester,New York,USA,2008,,,Our Lady of Mercy High School,,CMPMO
802,2341,"The Boeing Company/Singletrack Integration/Enviro Systems Inc./HAAS Foundation/EGR Architectural Millworks/DOD STEM/Team Tinker - Tinker OC-ALC/Mills Machining, Inc.&Gordon Cooper Technology Center",Sprockets,Shawnee,Oklahoma,USA,2008,,,Gordon Cooper Technology Center,,CMPTX
803,2342,"Southern New Hampshire University/BAE SYSTEMS/Intel/Greater Nashua FIRST Robotics, Inc./Kentico/Solidworks/amazon robotics/Raytheon/4-H/Analog Devices/BeyondTrust/EmbroidMe/Souheagan Valley Dental&Neighborhood Group",Team Phoenix,Nashua,New Hampshire,USA,2008,,NE,Neighborhood Group,,CMPMO
804,2344,"Con Edison/Dott-Communications, LLC & Saunders Trades & Technical High School",The Saunders Droid Factory ,Yonkers,New York,USA,2008,,,Saunders Trades & Technical High School,,CMPMO
805,2345,"Kearney School Distrtict/OKStats/EPIC Electric/MAGNA LMV Automotive Systems/Cole Printing/Kearney Commercial Bank/Hampton Plumbing, INC./Platte-Clay Electric Cooperative/Variform by Ply Gem&Kearney High",Animal Control,Kearney,Missouri,USA,2008,,,Kearney High,,CMPMO
806,2346,Shuttlewagon / Kastle Grinding / Steve's Auto  / Hey Mechanical / Black and Veatch / Paradise Locker Meats / Lawler Gear / Orscheln / Vance Brothers / Unitech / Carter Creations / Burger & Brown / Serc Physical Therapy & Archbishop O' Hara High School,Cel-Techs,Kansas City,Missouri,USA,2008,,,Archbishop O' Hara High School,,CMPMO
807,2347,School Construction Consultants Incorporated & WALTER G O'CONNELL COPIAGUE HIGH SCHOOL,Metal Mercs,Copiague,New York,USA,2008,,,Walter G O'Connell Copiague High School,,CMPMO
808,2352,"the Chickasaw Nation Science, Technology and Math Academy",Metal Mayhem,Ada,Oklahoma,USA,2008,,,"the Chickasaw Nation Science, Technology and Math Academy",,CMPTX
809,2353,Honey Well & the Pembroke Hill School,The Legion,Kansas City,Missouri,USA,2008,,,the Pembroke Hill School,,CMPMO
810,2354,Halliburton & Red river Technology Center,Red River Robotics,Duncan,Oklahoma,USA,2008,,,Red river Technology Center,,CMPTX
811,2357,All Systems Designed Solutions/Balance Point Heating and Cooling&Raymore-Peculiar Sr. High,System Meltdown,Peculiar,Missouri,USA,2008,,,Raymore-Peculiar Sr. High,,CMPMO
812,2358,Northrop Grumman / PTC / Designcraft Inc. / The Abbott Fund / Lake Zurich Bear Boosters / Gull Material Handling / The McAndrews Family / Milwaukee School of Engineering / Elenco / Mitsubishi Electric Automation / Avanade Inc. & Lake Zurich High School,Bearbotics,Lake Zurich,Illinois,USA,2008,,,Lake Zurich High School,,CMPMO
813,2359,Boeing / DOD STEM / Jasco Products / Kimray / Oklahoma Christian University & Santa Fe Hs,RoboLobos,Edmond,Oklahoma,USA,2008,,,Santa Fe Hs,,CMPTX
814,2363,NASA/Intentional Innovation Foundation/PTC/SAIC/Q-Free Open Roads/YakAttack/DoD STEM/SPAWAR Systems Center Atlantic/The Boeing Company/Booz Allen Hamilton/US Army Research Laboratory & Intentional Innovation Foundation & Menchville High,Triple Helix,Newport News,Virginia,USA,2008,,CHS,Intentional Innovation Foundation & Menchville High,,CMPMO
815,2367,Stellar Solutions Foundation/Solidworks/Google/SolidProfessor/Autodesk&St Francis High School,Lancer Robotics,Mountain View,California,USA,2008,,,St Francis High School,,CMPTX
816,2370,First Light Technologies/GE Aviation Volunteers/Alderman Chevrolet and Toyota/Timco Jewelers & Stafford Technical Center,IBOTs,Rutland,Vermont,USA,2008,,NE,Stafford Technical Center,,CMPMO
817,2373,National Defense Education Program/Team Tinker/Donald Kincy/Daniel Moore/Klassen Family&Caddo Kiowa Technology Center,The Crickets,Fort Cobb,Oklahoma,USA,2008,,,Caddo Kiowa Technology Center,,CMPTX
818,2374,Mentor Graphics/Boeing & Jesuit High School,Crusader Bots,Portland,Oregon,USA,2008,,PNW,Jesuit High School,,CMPTX
819,2375,"NRG/The Boeing Company/BAE Systems/Arizona Tax Payer/Orthotic Specialists/Microchip Technology, Inc./Freeport McMoran/United Technologies Corporation/APS/Airpark Signs & Graphics/American Metals Company/Copperstate Nut & Bolt&Phoenix Union Bioscience High School",Dragon Robotics,Phoenix,Arizona,USA,2008,,,Phoenix Union Bioscience High School,,CMPTX
820,2377,NASA-GSFC/DeWALT/AACPS Advanced Studies & Programs/Showbest Fixture Corporation/Leidos/Product Support Inc/Red Alpha LLC/Residential Dumpster Service/Alliance Technology Group/TCOM LP/Fifer's Seafood/Stevens Battery Warehouse/St. John Properties/Calvert Veterinary Center/Pasadena Signs/UPS/Eleven Peppers/Pasadena Jeepers/LulaRoe/Wingman- Pasadena/Maryland Science Center/Baltimore Museum of Industry/TowBoatUS/Atlantic Canvas&Chesapeake High,C Company,Pasadena,Maryland,USA,2008,,CHS,Chesapeake High,,CMPMO
821,2383,American Heritage School/Partsmaster/Boca Bearing/ProcessMap/Maroon Equity/Winzer&American Heritage,Ninjineers,Fort Lauderdale,Florida,USA,2008,,,American Heritage,,CMPTX
823,2388,AEP-PSO/Oklahoma State Department of Education/DaVco Mechanical/Dale and Lee's Service/Herrington Foundation/Samson Resources/Kirk Foster/Green Country ShirtnSign/Exchange Bank/National Defense Education Program & Sperry Hs,Pirate Robotics,Sperry,Oklahoma,USA,2008,,,Sperry Hs,,CMPTX
824,2393,ORNL/UT-Battelle/MDF/Denso/Dow/North Wind Group/Bertlekamp Automation Inc.&Knoxville Catholic High School,Robotichauns,Knoxville,Tennessee,USA,2008,,,Knoxville Catholic High School,,CMPTX
825,2395,"The Boeing Company/National Defense Education Program/DoDStem/AAR Aircraft Services/CNI Aviation LLC/MIDCON Data Services, LLC/AT&T Pioneers,  Oklahoma City Life Member Club/New Beginning Fellowship Church&Oklahoma County 4-H",OKC 4-H Robotics - Ninja Munkees,Oklahoma City,Oklahoma,USA,2008,,,Oklahoma County 4-H,,CMPTX
826,2398,The Boeing Company/Cherokee Nation & Sequoyah High School,Tech Walkers,Tahlequah,Oklahoma,USA,2008,,,Sequoyah High School,,CMPTX
827,2399,Rockwell Automation / Slack Technologies / NASA Glenn Research Center Educational Programs Office / Case Western Reserve University & Hathaway Brown School,The Fighting Unicorns,Beachwood,Ohio,USA,2008,,,Hathaway Brown School,,CMPMO
828,2403,General Dynamics/Bluemedia/SRP/MPS-CTE/The Boeing Company/Hunter Contracting/NXP Semiconductor/Arizona Diamondbacks&Red Mountain High School,Plasma Robotics,Mesa,Arizona,USA,2008,,,Red Mountain High School,,CMPTX
829,2404,NASA/NASA-JPL/Ontic BBA/Lockheed Martin & Neighbors Empowering Youth (NEY),TNT,Altadena,California,USA,2008,,,Neighbors Empowering Youth (NEY),,CMPTX
830,2405,Busche Group/Lee Manufacturing/Kaydon/Campbell Grinder/The Lions Club of Fruitport/Muskegon Community Foundation/State of Michigan/Walmart/Staples&Fruitport High School,Techno Trojans,Fruitport,Michigan,USA,2008,,FIM,Fruitport High School,,CMPMO
831,2408,The Boeing Company/Monsanto Fund/Kennedy Fence/Ameren/United States Navy/Emerson/Hazelwood School District&Hazelwood West High,Shrapnel Sergeants,Hazelwood,Missouri,USA,2008,,,Hazelwood West High,,CMPMO
832,2410,Blue Valley Educational Foundation/General Motors/Honeywell/Ryerson/Hantover&Blue Valley Center For Professional Studies,Blue Valley CAPS Metal Mustang Robotics,Overland Park,Kansas,USA,2008,,,Blue Valley Center For Professional Studies,,CMPMO
833,2411,Boeing/Oregon Department of Edcation/Daimler & Alliance High School,Rebel @lliance,Portland,Oregon,USA,2008,,PNW,Alliance High School,,CMPTX
834,2412,Microsoft/Intellectual Ventures/Bellevue Schools Foundation/SPEEA IFPTE Local 2001/Office of the Superintendent of Public Instruction/f5 Networks/Embry Riddle Aeronautical University/T-Mobile&Sammamish Senior High,Robototes,Bellevue,Washington,USA,2008,,PNW,Sammamish Senior High,,CMPTX
835,2415,Underwriters Laboratories/Greenguard/Air Quality Sciences/CAMaster/KGMade Welding and Fabrication/Unboundary & the Westminster Schools,WiredCats,Atlanta,Georgia,USA,2008,,PCH,the Westminster Schools,,CMPTX
836,2421,"NASA/Rappaport Management Company/Springfield Plaza LLC/Federal Acquisitions Strategies, LLC/The Boeing Company/BAE Systems, Inc./Soft Tech Consulting, Inc./Air Force Officers' Spouses Club&Family/Community",RTR Team Robotics,Burke,Virginia,USA,2008,,CHS,Family/Community,,CMPMO
837,2423,"Watertown Savings Bank/Hitachi Consulting/Olympus/Gartaganis Brothers, Inc./Watertown Community Foundation/Pini's Pizzeria&Watertown High",The KwarQs,Watertown,Massachusetts,USA,2008,,NE,Watertown High,,CMPMO
838,2424,AEP   PSO/Argosy Foundation/DoD STEM/FIRST/Covanta/US Acute Care Solutions&Bixby Hs,Robot Mafia,Bixby,Oklahoma,USA,2008,,,Bixby Hs,,CMPTX
839,2425,"NASA/Midwest Industrial Rubber, Inc./Foundation for Community Driven Innovation/Hillsborough High School & Hillsborough High School",Hydra ,Tampa,Florida,USA,2008,,,Hillsborough High School,,CMPTX
840,2429,NASA/Spartan Boosters/Industrial Metal Supply/Jet Propulsion Lab/Girl Scouts of Greater Los Angeles & La Canada High,La Canada Engineerng Cub,La Canada Flintridge,California,USA,2008,,,La Canada High,,CMPTX
841,2437,SPAWAR/BAE SYSTEMS/FRIENDS OF HAWAII ROBOTICS/BRIAN CHOCK/HECO/HONOLULU ZONTA CLUB/JEFF WHITE CFP & COMPANY/PTC/DEVIN ALFORD & M'LISS MOORE/MIT/ZERO ROBOTICS MIT/NANCY ROCHELEAU/RAECHEL KULA/ONR/AUTODESK/BOOZ ALLEN HAMILTON & SACRED HEARTS ACADEMY,Lancer Robotics,Honolulu,Hawaii,USA,2008,,,SACRED HEARTS ACADEMY,,CMPTX
842,2438,BAE SYSTEMS/DATAHOUSE & IOLANI SCHOOL,'Iobotics,Honolulu,Hawaii,USA,2008,,,Iolani School,,CMPTX
843,2439,"The Boeing Company/MEDB Ke Alahele Education Fund/Robotics Organizing Committee-Friends of Hawaii Robotics/Maui Electric Co., Ltd./Warren S. Unemori Engineering/Monsanto Fund/BAE Systems/Aloha Shell/Textron Systems/FedEx/Pono Communications/Maui Zipline/Alaka'ina Foundation/AFCEA Hawaii/McDonald's & Henry Perrine Baldwin High School",Bearbotics,Wailuku,Hawaii,USA,2008,,,Henry Perrine Baldwin High School,,CMPTX
844,2441,Maryknoll School,Spartechs,Honolulu,Hawaii,USA,2008,,,Maryknoll School,,CMPTX
845,2443,Maui Economic and Development Board (MEDB)/BAE Systems/Friends of Hawaii Robotics/Boeing Company/Maui Electric Company/Hawaii Space Grant Consortium/McDonalds of Hawaii/Maui High School Foundation & Maui High School,Blue Thunder,Kahului,Hawaii,USA,2008,,,Maui High School,,CMPTX
846,2444,Kamehameha Schools Kapalama Campus,Kamehameha RoboWarriors,Honolulu,Hawaii,USA,2008,,,Kamehameha Schools Kapalama Campus,,CMPTX
847,2445,Structural Solutions/Territorial Savings Bank/National Defense Education Program/HEI/Hawaii State Department of Education Learning Centers Program/Robotics Organizing Committee & Friends of Hawaii Robotics/Booz Allen Hamilton/Monsanto/James and Abigail Campbell Family Foundation/Grab CAD/McDonalds of Hawaii&Kapolei High School,RoboKAP,Kapolei,Hawaii,USA,2008,,,Kapolei High School,,CMPTX
848,2449,Orbital ATK/Industrial Metal Supply/Copperstate Bolt & Nut/Port Plastics/Southwest Safety Consulting/Southwest WaterJet & Laser/The Monastery/2017 FRC® Hardship Grant&Team 2449,Out of Orbit Robotics,Chandler,Arizona,USA,2008,,,Team 2449,,CMPTX
849,2450,Cretin Derham Hall,Raiderbots,St. Paul,Minnesota,USA,2008,,,Cretin Derham Hall,,CMPMO
850,2451,Genesis Automation/Ace Metal Crafts/United Therapeutics Corp/SolidWorks/Savanna Group/OEC Graphics/Industrial Steam/Richardson Electronics/Power/Mation/Renishaw/Lasting Freshness/Mahler CPA&Neighborhood Group,PWNAGE,Saint Charles,Illinois,USA,2008,,,Neighborhood Group,,CMPMO
851,2457,"Black & Veatch/U.S. Engineering Company/Ross Mechanical, Inc/Lockton/Coveris/Sponsor Rotary Club/Pizza Ranch/Lawson Memorial VFW 6278/XI MU BETA/Goppert Financial Bank/Morrow and Sons Lumber&Lawson High",The Law,Lawson,Missouri,USA,2008,,,Lawson High,,CMPMO
852,2458,Gill St Bernard S School,Team Chaos,Gladstone,New Jersey,USA,2008,,MAR,Gill St Bernard S School,,CMPMO
853,2461,"Dell, Inc / Tinker AFB & Capitol Hill Hs",METAL-SKINS,Oklahoma City,Oklahoma,USA,2008,,,Capitol Hill Hs,,CMPTX
854,2465,Lappert's Hawaii/Kukui Grove Shopping Ctr./Hawaii Community Foundation/Kauai Robotics Alliance/Kauai Labs/Pohaku Fabrication/Young Bros./Saltchuk/Poipu Beach Rotary/Hilo Hatties/Sannas Consulting/Matson/Signature Systems/KEDB/Kauai Beer Co./Omao Technologies/Aloha Angels/Kauai Estate Law&Island School&Kauai High School&Kapaa High School,Kauaibots,Lihue,Hawaii,USA,2008,,,Island School & Kauai High School & Kapaa High School,,CMPTX
855,2468,"NXP/Intel/Qualcomm/National Instruments/Berry Consultants/Pixels and Verbs, LLC/NASA/BAE Systems/Westlake & Eanes Science & Technology Association/SolidWorks/FIRST in Texas/Texas Workforce Commission/Eanes Independent School District/Westlake High School PTO & Westlake H S",Team Appreciate,Austin,Texas,USA,2008,,,Westlake H S,,CMPTX
856,2470,General Dynamics Advanced Information Systems/InSports Foundation/Culver's/Mathias Die Company/Friends and family of Team BJORG&Jefferson Senior High,Team BJORG,Bloomington,Minnesota,USA,2008,,,Jefferson Senior High,,CMPMO
857,2471,"US Digital / Thomas & Betts, ABB Group / The Boeing Company / WA OSPI / Wafertech / Linear Technology / Georga Pacific / Riverview Bank / Wafertech / Hewlett Packard / Camas Washougal Rotary / iPly Designs / Delta Computer Systems / Protech Composites / Temp Control Mechanical Services / SPEEA / Linda Calica / Seasons Financial LPL / Fire Fighters L1159 / Wacom / Gates Belts / Barsotti Family / Murray Familiy / Interstate Batteries / Industrial Machine Services / Columbia-Okura & Camas High School & Washougal High School & Hockinson High School",Team Mean Machine,Camas,Washington,USA,2008,,PNW,Camas High School & Washougal High School & Hockinson High School,,CMPTX
858,2472,"Medtronic/Syngenta/Twin City Fab, Inc./A & C Metals/St. Paul Machine & Design, Inc & Centennial Senior",Centurions,Circle Pines,Minnesota,USA,2008,,,Centennial Senior,,CMPMO
