,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
129,269,3M Foundation/GE Volunteers of GE  Healthcare & OCONOMOWOC HIGH & OCONOMOWOC HIGH,CooneyTech,Oconomowoc,Wisconsin,USA,1999,,,,,
130,271,"Bay Shore Union Free School District  / North Atlantic Industries  / Sartorius-Stedim / Apple Appliance Repair Inc. / United Way / Festo Corporation  / CJ Refrigeration Inc.  / JC Broderick  / Merit Electronic Design Co., Ltd. / BAE Systems / Public Metals Corp.  & BAY SHORE SENIOR HIGH SCHOOL",Mechanical Marauders,Bay Shore,New York,USA,1999,,,,,
131,272,Comcast / ASI Technologies / Lockheed Martin / Leprechaun Works / Rajant Corporation / Lansdale Cannoneers Sportsman Club  & LANSDALE CATHOLIC HIGH SCHOOL,Cyber-Crusaders,Lansdale,Pennsylvania,USA,1998,,MAR,,,
132,279,Dana Holding Corporation & TOLEDO TECHNOLOGY ACADEMY HIGH SCHOOL,Tech Fusion,Maumee,Ohio,USA,1999,,,,,
133,280,DENSO / Ford Motor Company / DADARA / MDE / AEL Span & TAYLOR CAREER AND TECHNICAL CENTER,TnT,Taylor,Michigan,USA,1999,,FIM,,,
134,281,Michelin / Caterpillar / Greenville Technical College / Laserflex South / Baldor / Synnex Corp / ASME / Greenville Tech Charter High School & GREENVILLE TECHNICAL CHARTER HIGH & RIVERSIDE HIGH & J. L. MANN HIGH ACADEMY & MAULDIN HIGH & CAROLINA ACADEMY & SOUTHSIDE HIGH & WADE HAMPTON HIGH,281 EnTech GreenVillains,Greenville,South Carolina,USA,1999,,,,,
135,283,Greenville County Schools / Hamilton Automation / TWL Construction / Home Depot / Lawrence Fabrication / Dixie Rubber / PPG Inc / Pat and MaryLou Hartness / NASA & WADE HAMPTON HIGH & GREENVILLE SENIOR HIGH ACADEMY,The Generals,Greenville,South Carolina,USA,1999,,,,,
136,287,WILLIAM FLOYD HIGH SCHOOL & WILLIAM FLOYD HIGH SCHOOL,Floyd,Mastic Beach,New York,USA,1999,,,,,
137,288,GRANDVILLE HIGH SCHOOL,The RoboDawgs,Grandville,Michigan,USA,1999,,FIM,,,
138,291,GE Volunteers & NORTHWEST PA COLLEGIATE ACADEMY,CIA - Creativity In Action,Erie,Pennsylvania,USA,1999,,,,,
139,292,"FCA Foundation / The Delphi Foundation / AndyMark, Inc. & WESTERN HIGH SCHOOL",PantherTech,Russiaville,Indiana,USA,1999,,IN,,,
140,293,Bristol-Myers Squibb / Smith Foundation / Hopewell Valley Education Foundation / Continuum Dynamics  / Solid Works  / SRI International & Hopewell Valley Central High School,Team S.P.I.K.E.,Pennington,New Jersey,USA,1999,,MAR,,,
141,294,Northrop Grumman / The Boeing Company / Google / Raytheon / Impresa Aerospace & REDONDO UNION HIGH & MIRA COSTA HIGH,Beach Cities Robotics,Redondo Beach,California,USA,1999,,,,,
142,295,GRANITE BAY HIGH,Renevatio,Granite Bay,California,USA,1999,,,,,
144,297,The Chrysler Foundation / Delphi / TI Automotive / The State of Michigan / BAE Systems / Inalfa Roof Systems / The National Defense Education Program / Kostal North America / Anderson Customer Pools / Patti Engineering / Hirotec America / AT&T Michigan / COE Press Equipment / The Lake Orion Lions Club & LAKE ORION COMMUNITY HIGH SCHOOL,Dragons 2,Lake Orion,Michigan,USA,1999,,FIM,,,
145,302,General Motors/The Chrysler Foundation/Delphi/TI Automotive/The State of Michigan/Inalfa Roof Systems/Anderson Custom Pools/BAE Systems/The National Defense Education Program/Patti Engineering/Kostal North America/Hirotec America/AT&T Michigan/COE Press Equipment/The Lake Orion Lions Club & LAKE ORION COMMUNITY HIGH SCHOOL,The Dragons,Lake Orion,Michigan,USA,1999,,FIM,,,
146,303,"STS Tire & Auto Centers / Johnson & Johnson Healthcare Systems, Inc. / National Instruments / J&E Metal Fabricators / NDEP / Microsoft / 303 RAMP / Huawei & BRDGWTR  RARITN HIGH SCH",T.E.S.T. Team,Bridgewater,New Jersey,USA,1999,,MAR,,,
147,304,PECO/Lockheed Martin/The Rowland Company & WASHINGTON GEORGE HS,GWHS Robo Griffins,Philadelphia,Pennsylvania,USA,1999,,MAR,,,
148,306,"Al Xander Company, Inc/Al's Homework/American Legion: Elmer C. Carrier Post 365/Augie's Pizza/Braken Funeral Home/Carney and Ruth Attornies at Law/Corry Micronics/Crotty Chev-Olds Inc./Getgo/Green's Graphics/Mircale Mountain Ranch/MPE Machine Tool Inc./Radio Shack/Rosie Marketing/Xander Company Inc./Corry Contract Inc/Corry Lumber Co./Corry Manufacturing Company/Corry Rubber Corporation/Great Lakes Manufacturing, Inc./Johnson Books & Stuff/Rossbacher Insurance Service/Tonnard Mfg. Corp. & Home School & CORRY AREA HS",CRT,Corry,Pennsylvania,USA,1999,,,,,
149,308,"Engineered Abrasives / Chrysler Foundation / Autodesk / Tecla Company, Inc. / TRW / Great Lakes Powdercoat / B&P Process Equipement / Hitachi / Dedoes Industries / Keysight Technologies / Genisys Credit Union / Midwest Glass Fabricators / Erin Industries / Paragon Model & Tool & WALLED LAKE CENTRAL HIGH SCHOOL & WALLED LAKE WESTERN HIGH SCHOOL & WALLED LAKE NORTHERN HIGH SCHOOL",The Monsters,Walled Lake,Michigan,USA,1999,,FIM,,,
150,313,DADARA/Ford Motor Company/FRC Hardship Grant & WAYNE MEMORIAL HIGH SCHOOL,The Bionic Zebras,Wayne,Michigan,USA,1999,,FIM,,,
151,314,"GM Manufacturing / Kettering University / Shaltz Automation / LEONI / A Frame Awards, Inc. / Mid-Michigan Robotics Alliance / Mid States Bolt & Screw / Flint Glass Service / Interactive Training Systems / 360 Interactive & CARMAN-AINSWORTH HIGH SCHOOL",The Megatron Oracles,Flint,Michigan,USA,1999,,FIM,,,
152,316,DuPont/Public Service Electric & Gas/The Boeing Company/Salem County Community College & South Jersey Robotics Inc,LuNaTeCs,Carneys Point,New Jersey,USA,1999,,MAR,,,
153,319,Symbotic / NDEP / DB Data Inc. / Liberty Machine / West Alton Marina L.L.C. & PROSPECT MOUNTAIN HIGH SCHOOL,Big Bad Bob,Alton,New Hampshire,USA,1999,,NE,,,
154,321,Associated Alumni of Central High School/McKean Defense/Comcast & CENTRAL HS,RoboLancers,Philadelphia,Pennsylvania,USA,1999,,MAR,,,
155,322,General Motors/Mott Foundation/Flint Community Schools/Axalta & NORTHWESTERN HIGH SCHOOL & SOUTHWESTERN ACADEMY & MOTT MIDDLE COLLEGE HIGH SCHOOL,Team F.I.R.E.,Flint,Michigan,USA,1999,,FIM,,,
156,329,"Motorola Solutions Foundation, Zebra Technologies & PATCHOGUE-MEDFORD HIGH SCHOOL",Raiders,Medford,New York,USA,1999,,,,,
157,330,NASA-JPL/Raytheon/J&F Machine & HOPE CHAPEL ACADEMY,The Beach Bots,Hermosa Beach,California,USA,1999,,,,,
158,333,National Grid / Pershing Square Foundation / LeNoble Lumber / T's ME Shirt Screening & JOHN DEWEY HIGH SCHOOL,MEGALODONS,Brooklyn,New York,USA,1999,,,,,
159,334,"Con Edison / Brooklyn Tech.Alumni Foundation, Inc. / S&P Capital IQ & BROOKLYN TECHNICAL HIGH SCHOOL",TechKnights,Brooklyn,New York,USA,1999,,,,,
160,335,Con Edison/Pershing Square Foundation/Bezos Foundation/MTA-NYC Transit Authority/Polytech/City Tech & SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,Skillz Tech Gear Botz,Brooklyn,New York,USA,1999,,,,,
161,337,American Electric Power / Ralph R Willis Career & Technical Center / Logan County Schools / WV Department of Adult-Technical Programs / Logan County Commission / Vance Enterprise / Alpha Natural Resources / NASA & Logan County Schools,Hard Working Hard Hats,Logan,West Virginia,USA,2000,,,,,
162,339,"NDEP / Simventions / Stafford County Economic Development Authority / Fredericksburg PC Users Group / Lockheed Martin / NAVSEA  Dahlgren / CGS PTO / Northrup Grumman / Army Night Vision Lab, Fort Belvoir & COMMONWEALTH GOV .SCH.",Kilroy Robotics,"Stafford, Spotsylvania, King George and Caroline",Virginia,USA,2000,,,,,
163,340,Bausch & Lomb Incorporated/Frontier Communications Corporation/GE Volunteers & CHURCHVILLE-CHILI SENIOR HIGH SCHOOL,G.R.R. (Greater Rochester Robotics),Churchville,New York,USA,2000,,,,,
164,341,DOW Chemical / Comcast / The Boeing Company / BAE Systems / Cobham Defense Electronics / Lockheed Martin / Janssen Biotech Inc. / Johnson & Johnson / Denney Electric Supply / D.i.D. & WISSAHICKON SHS,Miss Daisy,Ambler,Pennsylvania,USA,2000,,MAR,,,
165,342,"BOSCH/Robert Bosch, LLC/Dorchester County School District/SPAWAR/Dorchester County Council & FORT DORCHESTER HIGH",Burning Magnetos,North Charleston,South Carolina,USA,2000,,,,,
166,343,"Itron, Inc./Duke Energy/Schneider Electric Company & School District of Oconee County",Metal-In-Motion,Seneca,South Carolina,USA,2000,,,,,
167,346,Alstom Power/Rotary Club of Chester/Northrop Grumman/DuPont & LLOYD C BIRD HIGH,RoboHawks,Chesterfield,Virginia,USA,2000,,,,,
168,348,Joseph's Garage / Mass Bay Engineering / Society of American Military Engineers (S.A.M.E.) / Bonded Transmission & Norwell High School,Norwell Robotics,Norwell,Massachusetts,USA,2000,,NE,,,
169,352,Lockheed Martin & CARLE PLACE MIDDLE SENIOR HIGH SCHOOL,The Green Machine,Carle Place,New York,USA,2000,,,,,
170,353,Trio Hardware / Bloomberg L.P. / BAE SYSTEMS / Northrop Grummon / B & Z Steel Equipment Co. Inc. / Just Shelf It / Shoreline Beverage / Family Bagel / Gershow Recycling / Dr. Raphael Strauss Allergy & Asthma / Star Kitchen & PLAINVIEW-OLD BETHPAGE/JFK HIGH SCHOOL,POBots,Plainview,New York,USA,2000,,,,,
171,354,Bloomberg & GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,G-House Pirates,Brooklyn,New York,USA,2000,,,,,
172,357,The Boeing Company / Upper Darby Education and Arts Foundation / eStop Robotics & UPPER DARBY SHS,Royal Assault,Drexel Hill,Pennsylvania,USA,2000,,MAR,,,
173,358,HAUPPAUGE HIGH SCHOOL,Robotic Eagles,Hauppauge,New York,USA,2000,,,,,
174,359,"State of Hawaii REACH STEM Grant/McInerny Foundation/Castle & Cooke, Inc. Dole Plantation/FirstWind Hawaii/Hawaiian Electric Company/Waialua Federal Credit Union/Pioneer Hi-Bred International/LockHeed Martin/Randy and Mary Wood/Turtle Bay Foundation/Oakley, Inc./Golf Concepts-Nike/HawaiiUSA Federal Credit Union/Skydive Hawaii/McDonalds of Hawaii/R.M. Towill Foundation/PHNSY & IMF/Monsanto Hawaii/BAE Systems/Friends of Hawaii Robotics/Waialua High School Foundation/Waialua Hongwanji Mission/Arthur Kobayashi, OD/Island X Hawaii/Chevron Science Education Fund-HaSTA/HI Central North Complex/Kalaeloa Partners LP/United Launch Alliance/Waialua Lions Club/Chevron Hawaii/The Oishi Family/HECO Matching Grant/Dole Food Company of Hawaii/Hawaii Visitors Bureau/Coca Cola Hawaii/Gordon Kuwada/Kenneth Koga/Matsuo Takabuki/Team Real Estate/North Shore Chamber of Commerce & WAIALUA HIGH & INTERMEDIATE SCHOOL",Hawaiian Kids,Waialua,Hawaii,USA,2000,,,,,
175,360,The Boeing Company/Friends of Bellarmine Robotics/Islam Family Foundation/The Murphy Family/The Rudolph Family/SPEEA Local 2001/Thomas Capital LLC/Bancroft-Clair Foundation/Neeb Family Foundation/State Farm Insurance/Microsoft Corporation/Rotary of Clover Park/The Coca-Cola Company/3D Systems/Kel-Tech Plastics/Bertolino's Coffee Bar/Pacific Integrated Handling & BELLARMINE PREPARATORY SCHOOL,The Revolution,Tacoma,Washington,USA,2000,,PNW,,,
176,364,"NASA / AVL / Mississippi Power / HUNTINGTON INGALLS / United States Marine, Incorporated. & GULFPORT HIGH SCHOOL",Team Fusion,Gulfport,Mississippi,USA,2000,,,,,
177,365,DuPont Engineering/DuPont CCRE/Neighborhood Group/The Boeing Company/First State Robotics,Miracle Workerz,Wilmington,Delaware,USA,2000,,MAR,,,
178,368,Hawaii Moving Ahead / Ward Village Foundation / Hawaiian Electric Company / RHT Enterprise / Leidos / BAE Systems / Industrial Electronics / Min Plastics / National Defense Education Program (NDEP)  / Many wonderful anonymous donors full of aloha & PRESIDENT WILLIAM MCKINLEY HIGH SCHOOL,Team Kika Mana,Honolulu,Hawaii,USA,2000,,,,,
179,369,NATIONAL GRID/Bloomberg & RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES & WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,High Voltage,Brooklyn,New York,USA,2000,,,,,
180,371,Con Edison / Pershing Square Foundation & CURTIS HIGH SCHOOL,Cyber Warriors,Staten Island,New York,USA,2000,,,,,
181,375,Con Edison/New Jersey-New York Port Authority & STATEN ISLAND TECHNICAL HIGH SCHOOL,Robotic Plague,Staten Island,New York,USA,2000,,,,,
182,378,"Delphi Thermal / GM Components Holdings, LLC / Newfane Lions Club / Newfane Central Schools / Via Technologies / Russell Farms / Olcott Lions Club & NEWFANE SENIOR HIGH SCHOOL",The Circuit Stompers,Newfane,New York,USA,2000,,,,,
183,379,GIRARD SR HIGH SCHOOL,RoboCats,Girard,Ohio,USA,2000,,,,,
185,384,Flexicell/GE Volunteers/ShowBest Fixture Corp./AeroTek/Hermitage Automation/Henrico Co. Education Foundation/CAPER & TUCKER HIGH,Sparky 384,Richmond,Virginia,USA,2000,,,,,
186,386,School Board of Brevard County / Rockwell Collins / United Therapeutics / Harris Corp & MELBOURNE SENIOR HIGH SCHOOL,Team Voltage,Melbourne,Florida,USA,2000,,,,,
187,388,Consol Energy/Terra Tech Engineering/Two-Way Radio/AEP & GRUNDY HIGH & HURLEY HIGH & TWIN VALLEY HIGH & COUNCIL HIGH,Maximum Oz,Grundy,Virginia,USA,2000,,,,,
188,395,Bloomberg / Port Authority of NY & NJ / The New York Yankees / The McGraw-Hill Companies / Columbia University & COLUMBIA SECONDARY SCHOOL & MORRIS ACADEMY FOR COLLABORATIVE STUDIES & SCHOOL FOR EXCELLENCE,2 TrainRobotics,Bronx,New York,USA,2000,,,,,
189,399,NASA Armstrong Flight Research Center/Lockheed Martin/The Boeing Company/Northrop Grumman/Lancaster West Rotary/High Desert Medical Group/Antelope Valley Fair Association/Right Way Driving/Golden State Jet/JT3/Pacific Coast Powder Coating/Lancaster Sunrise Rotary/Aeroviroment/Rocco's Honda/AV Board of Trade/Jeffrey H. Stein DDS/Scaled Composites/Theurer Orthodontics/Project Lead The Way/Meece Car Audio/Lancaster High School/California Cogeneration Council & LANCASTER HIGH,Eagle Robotics,Lancaster,California,USA,2000,,,,,
190,401,Virginia Tech School of Education & CHRISTIANSBURG HIGH,Hokie Guard,Christiansburg,Virginia,USA,2000,,,,,
191,418,3M / Altera / Intuitive Surgical Inc. / Smallworks / IBM / Texas Workforce Commission / LASA Robotics Association / FIRST in Texas / Freescale / Dell / solidworks / BAE / National Instruments & Lasa High School,Purple Haze,Austin,Texas,USA,2000,,,,,
192,421,Pershing Square Foundation / NASA / Bezos Family Foundation / jcpenney & ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,The Warriors,Bronx,New York,USA,2000,,,,,
193,422,Afton Chemical / MeadWestvaco / DuPont & MAGGIE L. WALKER GOV. SCH.,The Mech Tech Dragons,Richmond,Virginia,USA,2000,,,,,
194,423,Lockheed Martin/Harold Beck & Sons & CHELTENHAM HS,Simple Machines,Wyncote,Pennsylvania,USA,2000,,MAR,,,
195,433,"Lockheed Martin Corporation/Comcast/Boeing/Radwell International/Scala, Inc./Boost 11/Pennoni & MOUNT ST JOSEPH ACADEMY",Firebirds,Flourtown,Pennsylvania,USA,2000,,MAR,,,
196,435,Google/United Therapeutics Corporation/Sensus & Robodogs Foundation & Southeast Raleigh Magnet High School,Robodogs,Raleigh,North Carolina,USA,2000,,,,,
197,441,"Bechtel Corporation / Hasty-Bake, Inc / Texas Workforce Commission / Roberts Tax Appeals & REAGAN H S",DEVIL DOGS,Houston,Texas,USA,2000,,,,,
198,442,The Boeing Company/NASA/Chrysler Corporation/BAE/SAIC/AUVSI & LEE HIGH SCH & NEW CENTURY TECH DEMO HIGH SCH,Redstone Robotics,Huntsville,Alabama,USA,2000,,,,,
199,447,Ivy Tech Community College/Go Electric Inc/Xtreme Alternative Defense Systems/DRN Machine & BSA Sakima District Troup 447,Team Roboto,Anderson,Indiana,USA,2000,,IN,,,
200,449,ARL (Army Research Laboratory ) / United Therapeutics Corporation / Intelligent Automation Inc. / ITT Exelis / Qualcomm Incorporated / Maryland Space Business Roundtable / Science Careers / Takoma Park Folk Festival / Convene / Center for Skin Surgery / 3D Systems / Coca-Cola & MONTGOMERY BLAIR HIGH,The Blair Robot Project,Silver Spring,Maryland,USA,2000,,,,,
201,451,Dana Holding Corporation & SYLVANIA NORTHVIEW HIGH SCHOOL & PERRYSBURG HIGH SCHOOL & SPRINGFIELD HIGH SCHOOL & OTTAWA HILLS HIGH SCHOOL & SYLVANIA SOUTHVIEW HIGH SCHOOL & ST FRANCIS DE SALES HIGH SCHOOL & TOLEDO SCHOOL FOR THE ARTS & NOTRE DAME ACADEMY & ANTHONY WAYNE HIGH SCHOOL & ST JOHN'S JESUIT HIGH SCHOOL & OTSEGO HIGH SCHOOL,The Cat Attack,Holland,Ohio,USA,2000,,,,,
202,453,TRW Automotive/L'Anse Creuse Public Schools & L'ANSE CREUSE HIGH SCHOOL,Rockem Sockem Robotics,Clinton Township,Michigan,USA,2000,,FIM,,,
203,456,US Army Engineer Research & Development Center / Vicksburg-Warren School District / Entergy Grand Gulf / NASA / National Defense Education Program / The Patel Family / Diane and Donald Cargile / DBJ Associates & VICKSBURG CATHOLIC SCHOOL & WARREN CENTRAL HIGH SCHOOL & VICKSBURG HIGH SCHOOL & Home School,Siege Robotics,Vicksburg,Mississippi,USA,2000,,,,,
204,457,"Valero Energy Corporation / The Boeing Company / Booz Allen Hamilton / King Pipeline Services, LLC / Kelly Aviation Center Lockheed Martin / Toyota Motor Manufacturing, Texas, Inc. / Texas Workforce Commission (FIRST in Texas) / EO2 Concepts / Solidworks / RobotNext / JadCap Machine Works / G-Runners / Alion Science and Technology & South San Antonio High School",Grease Monkeys,San Antonio,Texas,USA,2000,,,,,
205,461,Purdue FIRST Programs/Caterpillar & WEST LAFAYETTE JR/SR HIGH SCH,Westside Boiler Invasion,West Lafayette,Indiana,USA,2000,,IN,,,
206,467,Vangy Tool Company/Shrewsbury Robotics & SHREWSBURY SR HIGH,Shrewsbury Colonials,Shrewsbury,Massachusetts,USA,2000,,NE,,,
207,468,Baker College/MAIN Mfg./2014 FRC Hardship Grant & BSA Explorer Post 1888,Aftershock,Flint,Michigan,USA,2000,,FIM,,,
208,469,Comau/AVL/General Motors/Nissan/Eco-Bat/QUEXCO/Solidworks/Anixter/Lawrence Technological University/Stylmark/Gorman's Gallery/DB2 Repair Group & International Academy,Las Guerrillas,Bloomfield Hills,Michigan,USA,2000,,FIM,,,
209,470,"General Motors Corporation/Marathon Oil, Michigan Refining Division/Mach3/ACTI & YPSILANTI NEW TECH HIGH SCHOOL",Alpha Omega Robotics,Ypsilanti,Michigan,USA,2000,,FIM,,,
210,484,Lockheed-Martin & HAVERFORD SHS,Roboforce,Havertown,Pennsylvania,USA,2000,,MAR,,,
211,486,The Boeing Company/Tancredi's Auto & Truck/3M Dyneon & STRATH HAVEN HS,Positronic Panthers,Wallingford,Pennsylvania,USA,2000,,MAR,,,
212,488,Microsoft / The Boeing Company / Automated Metal Technologies / CEL / Hydroslice / Rainier Valley Rotary Club / OSPI / SPEEA / Robinson Family Foundation &  xbot robotics & FRANKLIN HIGH SCHOOL,Team XBot,Seattle,Washington,USA,2000,,PNW,,,
213,492,The Boeing Company/Western Integrated Technologies/Washington Office of Superintendent of Public Instruction/Microsoft/Microsoft Store/Bellevue Rotary/MB Metals/Interwest Metals/Honeywell/Bellevue Schools Foundation/Families and Friends of TRC & INTERNATIONAL SCHOOL,Titan Robotics Club,Bellevue,Washington,USA,2001,,PNW,,,
214,494,General Motors / People of the state of Michigan / Fiat Chrysler Automotive Foundation / Kettering University / Leoni / Patti Engineering / Mid-Michigan Robotics Alliance / Burkland / Mid-States Bolt and Screw & GOODRICH HIGH SCHOOL,Martians,Goodrich,Michigan,USA,2001,,FIM,,,
215,496,EARL L VANDERMEULEN HIGH SCHOOL,Royals,Port Jefferson,New York,USA,2001,,,,,
216,498,Bechtel/Salt River Project/BULL/Monument Hospitality & CACTUS HIGH SCHOOL,Cobra Commanders,Glendale,Arizona,USA,2001,,,,,
217,499,"Lockheed Martin/First In Texas/Elmendorf Fund/Southwest Research Institute/Texas Institute for Educational Robotics/Akimeka, LLC & MEMORIAL HIGH SCHOOL",Toltechs,San Antonio,Texas,USA,2001,,,,,
218,501,BURNDY/Dyn/4-H & MANCHESTER WEST HIGH SCHOOL & GOFFSTOWN HIGH SCHOOL,The PowerKnights,Manchester,New Hampshire,USA,2001,,NE,,,
219,503,Magna Seating Systems (Primary Sponsor)/Autoliv/AVL/Ford/NGK/Comcast/Softura/Denso/TechShop/Renesas/Schindler Elevator/Numatics Inc./West Automated Solutions & NOVI HIGH SCHOOL,Frog Force,Novi,Michigan,USA,2001,,FIM,,,
220,509,BEDFORD HIGH SCHOOL,Red Storm,Bedford,New Hampshire,USA,2001,,NE,,,
221,514,HTX Services / MP Robotics Boosters / Symbio LLC & MILLER PLACE HIGH SCHOOL,Miller Place Robotics,Miller Place,New York,USA,2001,,,,,
222,525,"John Deere / PTC / R.J. McElroy Trust / Rockwell Collins / Denso International America, Inc. / DISTek Integration, Inc / Viking Pump, a Unit of IDEX Corporation / Hawkeye Tool and Die / Partners in Obstetrics and Gynecology / Rotary Club of Cedar Falls / University of Northern Iowa / Iowa State University College of Engineering / Schumacher Elevator Company & CEDAR FALLS HIGH SCHOOL",Swartdogs,Cedar Falls,Iowa,USA,2001,,,,,
223,527,CSDNET & PLAINEDGE SENIOR HIGH SCHOOL,Red Dragons,No. Massapequa,New York,USA,2001,,,,,
224,533,"Exelis/L3 Communications Narda Microwave/Action Powder Coating/Ford Motor Company/State Assemblyman Robert Sweeny/BAE SYSTEMS/Chivvis  Enterprises, Inc./SIMS STEEL/North East Finishing Company, Inc. & LINDENHURST SENIOR HIGH SCHOOL",The PSIcotics,Lindenhurst,New York,USA,2001,,,,,
